-5.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-4.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-4.714285714285714590e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-4.571428571428572241e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-4.428571428571428470e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-4.285714285714286120e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-4.142857142857143060e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-4.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-3.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-3.714285714285714590e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-3.571428571428571530e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-3.428571428571428470e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-3.285714285714285410e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-3.142857142857142705e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-3.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-2.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-2.714285714285714590e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-2.571428571428571530e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-2.428571428571428470e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-2.285714285714285765e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-2.142857142857143060e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-2.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-1.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-1.714285714285714235e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-1.571428571428571530e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-1.428571428571428470e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-1.285714285714285765e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-1.142857142857143060e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-1.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-8.571428571428569398e+00,-1.250000000000000000e+02,0.000000000000000000e+00
-7.142857142857142350e+00,-1.250000000000000000e+02,0.000000000000000000e+00
-5.714285714285715301e+00,-1.250000000000000000e+02,0.000000000000000000e+00
-4.285714285714284699e+00,-1.250000000000000000e+02,0.000000000000000000e+00
-2.857142857142857650e+00,-1.250000000000000000e+02,0.000000000000000000e+00
-1.428571428571430602e+00,-1.250000000000000000e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.250000000000000000e+02,0.000000000000000000e+00
1.428571428571430602e+00,-1.250000000000000000e+02,0.000000000000000000e+00
2.857142857142857650e+00,-1.250000000000000000e+02,0.000000000000000000e+00
4.285714285714284699e+00,-1.250000000000000000e+02,0.000000000000000000e+00
5.714285714285715301e+00,-1.250000000000000000e+02,0.000000000000000000e+00
7.142857142857142350e+00,-1.250000000000000000e+02,0.000000000000000000e+00
8.571428571428569398e+00,-1.250000000000000000e+02,0.000000000000000000e+00
1.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
1.142857142857143060e+01,-1.250000000000000000e+02,0.000000000000000000e+00
1.285714285714286120e+01,-1.250000000000000000e+02,0.000000000000000000e+00
1.428571428571429180e+01,-1.250000000000000000e+02,0.000000000000000000e+00
1.571428571428571530e+01,-1.250000000000000000e+02,0.000000000000000000e+00
1.714285714285713880e+01,-1.250000000000000000e+02,0.000000000000000000e+00
1.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
2.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
2.142857142857143060e+01,-1.250000000000000000e+02,0.000000000000000000e+00
2.285714285714286120e+01,-1.250000000000000000e+02,0.000000000000000000e+00
2.428571428571429180e+01,-1.250000000000000000e+02,0.000000000000000000e+00
2.571428571428571530e+01,-1.250000000000000000e+02,0.000000000000000000e+00
2.714285714285713880e+01,-1.250000000000000000e+02,0.000000000000000000e+00
2.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
3.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
3.142857142857143060e+01,-1.250000000000000000e+02,0.000000000000000000e+00
3.285714285714286120e+01,-1.250000000000000000e+02,0.000000000000000000e+00
3.428571428571429180e+01,-1.250000000000000000e+02,0.000000000000000000e+00
3.571428571428571530e+01,-1.250000000000000000e+02,0.000000000000000000e+00
3.714285714285713880e+01,-1.250000000000000000e+02,0.000000000000000000e+00
3.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
4.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
4.142857142857143060e+01,-1.250000000000000000e+02,0.000000000000000000e+00
4.285714285714286120e+01,-1.250000000000000000e+02,0.000000000000000000e+00
4.428571428571429180e+01,-1.250000000000000000e+02,0.000000000000000000e+00
4.571428571428571530e+01,-1.250000000000000000e+02,0.000000000000000000e+00
4.714285714285713880e+01,-1.250000000000000000e+02,0.000000000000000000e+00
4.857142857142856940e+01,-1.250000000000000000e+02,0.000000000000000000e+00
5.000000000000000000e+01,-1.250000000000000000e+02,0.000000000000000000e+00
-5.000000000000000000e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-4.857142857142856940e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-4.714285714285714590e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-4.571428571428572241e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-4.428571428571428470e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-4.285714285714286120e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-4.142857142857143060e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-4.000000000000000000e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-3.857142857142856940e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-3.714285714285714590e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-3.571428571428571530e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-3.428571428571428470e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-3.285714285714285410e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-3.142857142857142705e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-3.000000000000000000e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-2.857142857142856940e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-2.714285714285714590e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-2.571428571428571530e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-2.428571428571428470e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-2.285714285714285765e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-2.142857142857143060e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-2.000000000000000000e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-1.857142857142856940e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-1.714285714285714235e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-1.571428571428571530e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-1.428571428571428470e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-1.285714285714285765e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-1.142857142857143060e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-1.000000000000000000e+01,-1.235632183908046073e+02,0.000000000000000000e+00
-8.571428571428569398e+00,-1.235632183908046073e+02,0.000000000000000000e+00
-7.142857142857142350e+00,-1.235632183908046073e+02,0.000000000000000000e+00
-5.714285714285715301e+00,-1.235632183908046073e+02,0.000000000000000000e+00
-4.285714285714284699e+00,-1.235632183908046073e+02,0.000000000000000000e+00
-2.857142857142857650e+00,-1.235632183908046073e+02,0.000000000000000000e+00
-1.428571428571430602e+00,-1.235632183908046073e+02,0.000000000000000000e+00
0.000000000000000000e+00,-1.235632183908046073e+02,0.000000000000000000e+00
1.428571428571430602e+00,-1.235632183908046073e+02,0.000000000000000000e+00
2.857142857142857650e+00,-1.235632183908046073e+02,0.000000000000000000e+00
4.285714285714284699e+00,-1.235632183908046073e+02,0.000000000000000000e+00
5.714285714285715301e+00,-1.235632183908046073e+02,0.000000000000000000e+00
7.142857142857142350e+00,-1.235632183908046073e+02,0.000000000000000000e+00
8.571428571428569398e+00,-1.235632183908046073e+02,0.000000000000000000e+00
1.000000000000000000e+01,-1.235632183908046073e+02,0.000000000000000000e+00
1.142857142857143060e+01,-1.235632183908046073e+02,0.000000000000000000e+00
1.285714285714286120e+01,-1.235632183908046073e+02,0.000000000000000000e+00
1.428571428571429180e+01,-1.235632183908046073e+02,0.000000000000000000e+00
1.571428571428571530e+01,-1.235632183908046073e+02,0.000000000000000000e+00
1.714285714285713880e+01,-1.235632183908046073e+02,0.000000000000000000e+00
1.857142857142856940e+01,-1.235632183908046073e+02,0.000000000000000000e+00
2.000000000000000000e+01,-1.235632183908046073e+02,0.000000000000000000e+00
2.142857142857143060e+01,-1.235632183908046073e+02,0.000000000000000000e+00
2.285714285714286120e+01,-1.235632183908046073e+02,0.000000000000000000e+00
2.428571428571429180e+01,-1.235632183908046073e+02,0.000000000000000000e+00
2.571428571428571530e+01,-1.235632183908046073e+02,0.000000000000000000e+00
2.714285714285713880e+01,-1.235632183908046073e+02,0.000000000000000000e+00
